0,1746867.64291716,0.3879424811,17,28,0.6481444386,0.8366894596,324.0722192909,418.3447298208
1,1746869.4588057,0.4040485721,71,83,0.3851541549,0.4346911278,192.5770774423,217.345563886
2,1746870.078904,0.4200302809,90,102,0.6654606407,0.5339989501,332.7303203263,266.999475033
3,1746870.91884087,0.2720232909,115,123,0.4655171573,0.646381404,232.7585786397,323.1907019905
4,1746871.52693941,0.5198884741,133,149,0.6731542455,0.6267199563,336.5771227523,313.3599781441
5,1746872.06293273,0.2519197729,150,157,0.591173134,0.6436207767,295.5865669752,321.8103883354
6,1746872.88687489,0.419977909,174,187,0.662708128,0.3486398246,331.3540640147,174.3199122862
7,1746873.62693139,0.31592201,197,206,0.6510618701,0.4120326438,325.530935075,206.0163219223
8,1746873.99490955,0.352001932,208,213,0.5028397412,0.4306758723,251.4198706167,215.3379361644
9,1746874.6668982,0.4879826549,223,238,0.4652661972,0.3945499551,232.6330986032,197.2749775259
10,1746875.17084278,1.2920456091,238,277,0.5108650241,0.3815084341,255.432512033,190.7542170257
11,1746876.48292081,0.7039892059,278,299,0.5784589064,0.4140834488,289.2294531897,207.04172442
12,1746877.40685224,0.252033477,305,313,0.4006569921,0.378702124,200.3284960589,189.351062014
13,1746877.85888886,0.2519864629,319,326,0.2992592857,0.65596385,149.6296428454,327.9819249829
14,1746878.37891784,0.287922777,335,343,0.5010077698,0.6443070347,250.5038848971,322.1535173618
15,1746878.69886633,0.3520790141,344,355,0.6405528085,0.734356324,320.2764042667,367.178161985
16,1746879.37085262,0.30404335,364,374,0.4629272719,0.711828514,231.4636359562,355.9142570041
17,1746879.97492172,0.3519336372,383,393,0.5566190349,0.5877056154,278.3095174728,293.8528077114
18,1746880.95089519,0.251965991,412,420,0.6085694201,0.5763284656,304.2847100284,288.1642327791
19,1746881.30289637,0.6879475669,423,443,0.6544313391,0.7694538567,327.2156695376,384.7269283426
20,1746882.00691588,0.319948944,444,453,0.619693234,0.762607109,309.8466169832,381.303554476
21,1746882.34289215,0.272018814,454,462,0.5471823414,0.731549937,273.5911706958,365.7749685132
22,1746882.83086177,0.304036947,468,478,0.4645616045,0.7622923572,232.2808022476,381.1461786107
23,1746883.16685463,0.4720212279,479,493,0.5846874473,0.8276967772,292.3437236415,413.8483885948
24,1746883.6548591,0.3200259791,493,503,0.5348415944,0.7892688948,267.4207971831,394.6344474236
25,1746883.99084823,0.3879969041,503,515,0.5094296948,0.7393588839,254.7148474144,369.6794419686
26,1746884.41091879,0.452004968,516,530,0.4457779464,0.7384993145,222.8889732063,369.2496572629
27,1746885.09891838,0.3519702991,537,547,0.4205949013,0.7571167359,210.2974506662,378.5583679388
28,1746885.50291357,0.35197067,549,559,0.370856098,0.7107299101,185.4280490099,355.3649550356
29,1746886.37484014,1.1280473019,575,609,0.6981495223,0.7138243384,349.0747611593,356.9121692054
30,1746887.51893139,0.6879209981,610,630,0.6643820335,0.7506013513,332.1910167471,375.3006756648
31,1746888.44289798,0.8400011989,637,663,0.5635637295,0.7518584866,281.7818647333,375.9292433067
32,1746889.29885246,0.8080393472,663,687,0.5638716566,0.7313761275,281.9358282981,365.688063759
33,1746891.18290543,0.3519597079,720,730,0.3433108051,0.7384259354,171.6554025406,369.21296771
34,1746892.27491523,0.267968439,753,761,0.6788734564,0.6817583088,339.4367281844,340.8791543973
35,1746893.03086873,0.3840519139,775,787,0.4882541417,0.6864841731,244.1270708361,343.2420865311
36,1746893.95484425,0.484042563,803,818,0.593157887,0.7018947624,296.5789434861,350.9473811879
37,1746894.45885884,0.316157372,818,828,0.5316264613,0.7146019939,265.8132306699,357.3009969356
38,1746894.79491857,0.2519920829,828,836,0.498613032,0.7103840577,249.3065160147,355.1920288486
39,1746895.06286204,0.9720274401,836,866,0.4241152877,0.6980329006,212.0576438665,349.0164503063
40,1746896.05484684,0.6880597221,866,887,0.3678030158,0.7003399985,183.9015079023,350.1699992539
41,1746896.7588995,0.471989668,887,902,0.317960694,0.691064961,158.9803470046,345.5324805038
42,1746897.58285721,0.9400761831,912,941,0.6894393477,0.6385317418,344.7196738491,319.2658708824
43,1746898.53891182,0.35198935,941,952,0.6345079522,0.6701908703,317.2539761123,335.0954351539
44,1746899.12690376,0.251975738,959,966,0.5463566234,0.6501099766,273.1783117123,325.0549882805
45,1746899.78292017,0.6199373009,978,997,0.4192980518,0.6517577534,209.6490258966,325.8788766889
46,1746900.99085449,0.624038958,1015,1034,0.6885466213,0.6015284643,344.2733106269,300.764232128
47,1746901.88291938,0.655924448,1042,1061,0.6081690497,0.6002788953,304.0845248437,300.1394476719
48,1746902.55488059,0.536012796,1062,1078,0.5566107213,0.6332028638,278.3053606438,316.6014318935
49,1746903.11088843,0.4199629561,1079,1091,0.4915399855,0.6085755505,245.7699927614,304.2877752274
50,1746903.54692738,0.4359947559,1092,1105,0.4305715615,0.6001064409,215.2857807399,300.0532204542
51,1746903.99889112,0.623947266,1105,1123,0.3672655294,0.6306417595,183.632764693,315.3208797319
52,1746904.87489197,0.5040219021,1131,1146,0.2816881391,0.612334104,140.8440695597,306.1670519895
53,1746905.8468846,0.4200413381,1160,1173,0.467979428,0.6040804614,233.9897139841,302.040230706
54,1746906.48684594,0.3520646822,1179,1190,0.3392058079,0.6128486081,169.6029039438,306.4243040367
55,1746907.10690182,0.3720010361,1198,1209,0.6491960491,0.5970993754,324.5980245396,298.5496876957
56,1746907.74684422,0.2840670759,1217,1226,0.687763323,0.5683629871,343.8816614754,284.1814935494
57,1746908.55084544,0.388069662,1241,1253,0.4823787315,0.5504212893,241.1893657587,275.210644666
58,1746909.13891351,0.3559744309,1259,1270,0.4722248481,0.5623015883,236.1124240293,281.1507941633
59,1746909.81084533,0.404034754,1279,1291,0.4815502372,0.5612269262,240.7751186002,280.6134631201
60,1746910.41894029,1.2919398819,1297,1336,0.3559827943,0.5756334005,177.9913971445,287.8167002674
61,1746912.18293188,0.535977036,1350,1367,0.6745417219,0.5283225443,337.2708609685,264.1612721317
62,1746912.81889653,0.3519550681,1370,1380,0.2647302821,0.5652931378,132.3651410416,282.6465688838
63,1746913.8109414,0.2519021949,1399,1407,0.56105312,0.5138420236,280.5265599784,256.9210118169
64,1746914.0789241,0.3519269628,1408,1418,0.5343363203,0.5258617371,267.16816015,262.9308685299
65,1746914.6828902,1.6479365139,1426,1475,0.6636868668,0.5383048662,331.8434333992,269.1524331162
66,1746916.34689548,0.5880362422,1476,1493,0.6147629209,0.5205878255,307.3814604703,260.2939127264
67,1746917.13888915,0.5879714231,1500,1517,0.5344317678,0.5117330712,267.215883922,255.8665356047
68,1746917.8948658,0.2680240271,1522,1530,0.4470204029,0.5120198568,223.5102014569,256.0099284027
69,1746918.65084725,0.352033945,1545,1556,0.3919101931,0.4825981162,195.9550965561,241.2990581175
70,1746919.086837,0.4360153028,1558,1571,0.3076914782,0.4709288621,153.8457390778,235.464431033
71,1746920.19492774,0.436021253,1592,1605,0.6582862303,0.4468284341,329.1431151375,223.4142170333
72,1746921.10290599,0.5359958021,1619,1635,0.6573278289,0.4436682424,328.663914446,221.8341212175
73,1746921.92691608,0.2679969659,1644,1652,0.3430567921,0.4792545083,171.5283960585,239.6272541508
74,1746922.21086038,0.2840410289,1652,1661,0.3176056904,0.4786004322,158.8028452151,239.3002161058
75,1746922.51484808,0.4360946419,1661,1674,0.3608454605,0.5363324356,180.4227302643,268.1662178248
76,1746922.9668985,0.3879918861,1675,1687,0.2754522976,0.5039580029,137.726148806,251.9790014301
77,1746923.41887205,0.6559903699,1688,1708,0.6412350423,0.4437121971,320.6175211278,221.8560985301
78,1746924.11084663,0.552056286,1709,1726,0.5547024646,0.4565891154,277.3512322786,228.2945577038
79,1746924.67894474,0.3559095401,1726,1737,0.5048539035,0.4645754268,252.4269517271,232.2877134223
80,1746925.08289554,0.97597952,1739,1768,0.4196065713,0.4477099222,209.8032856478,223.8549611184
81,1746926.07492078,0.3879235878,1768,1780,0.335628109,0.4520151954,167.8140545001,226.0075976778
82,1746926.73084518,0.468034216,1788,1802,0.6654356132,0.4320989233,332.7178065972,216.049461653
83,1746927.21890065,0.2839489721,1803,1811,0.6168062819,0.4125917885,308.4031409305,206.2958942394
84,1746928.0228982,0.7239877051,1827,1849,0.4216428774,0.4105804995,210.8214386931,205.2902497281
85,1746928.76285043,0.2840946489,1849,1858,0.3668804212,0.4036599966,183.4402105948,201.8299982994
86,1746929.28289461,0.388024284,1865,1877,0.3642266619,0.399477258,182.1133309512,199.7386290229
87,1746929.68684405,0.5040089078,1877,1892,0.3092944549,0.4058002992,154.6472274616,202.9001496032
88,1746930.20691617,0.335976759,1893,1903,0.2714328103,0.3985056542,135.7164051484,199.2528271235
89,1746930.59484129,0.4040723308,1904,1917,0.6423461325,0.3428729952,321.1730662606,171.4364976041
90,1746931.03092599,0.267969291,1917,1926,0.5178255529,0.3250915624,258.9127764677,162.5457811937
91,1746931.33488862,1.140026073,1927,1961,0.2755818398,0.3750555106,137.7909198857,187.5277553134
92,1746933.45091911,0.2679653729,1990,1998,0.6547891893,0.3436931124,327.3945946291,171.8465561779
93,1746933.77089008,0.888019247,2000,2027,0.537100226,0.3452985916,268.5501130007,172.6492958087
94,1746934.82688412,0.3200013652,2032,2041,0.4530628716,0.3229689461,226.531435777,161.4844730299
95,1746935.16294597,0.4719426399,2042,2056,0.3756848588,0.3461954316,187.8424293751,173.0977157787
96,1746935.68286723,0.404056353,2057,2070,0.3017481722,0.3309682363,150.8740861232,165.4841181317
97,1746936.10295316,1.1119624828,2070,2104,0.280963908,0.283703218,140.4819540007,141.8516089766
98,1746937.49884472,0.3679992661,2112,2123,0.6432973337,0.349088472,321.6486668612,174.544235975
99,1746938.10284927,0.3360560241,2130,2140,0.6008823697,0.3007681465,300.4411848712,150.384073257
100,1746938.7268976,0.6039711779,2149,2167,0.5027770428,0.323108258,251.3885213763,161.5541290013
101,1746939.34688393,0.4199809181,2168,2180,0.4581074066,0.3535256471,229.0537033208,176.762823528
102,1746939.98689986,0.335991082,2187,2197,0.3014273636,0.3908569155,150.713681789,195.4284577312
103,1746940.57489689,0.3000850489,2205,2214,0.3497247975,0.5034368849,174.8623987332,251.7184424694
104,1746940.89083679,0.356083462,2214,2225,0.3675136865,0.5787527721,183.7568432321,289.3763860741
105,1746941.2628267,0.43609555,2225,2238,0.3347528219,0.6707538337,167.3764109551,335.3769168431
106,1746941.71492136,0.488008294,2239,2254,0.2946882084,0.7111565127,147.3441041962,355.5782563416
107,1746942.25484121,0.5880552458,2255,2273,0.6173233037,0.7055949333,308.6616518439,352.797466639
108,1746942.85885428,0.3360767642,2273,2283,0.579281436,0.7226076614,289.6407180223,361.3038307128
109,1746943.21095008,1.327973529,2284,2324,0.5283214035,0.7552906262,264.1607017323,377.6453131021
110,1746944.55483936,0.2520492722,2324,2332,0.4985010323,0.7501646186,249.2505161692,375.0823093094
111,1746944.82292315,0.3040040769,2332,2342,0.4692467831,0.7531805225,234.6233915681,376.5902612607
112,1746945.14288882,0.487991405,2342,2357,0.4207431989,0.7574897869,210.3715994661,378.7448934661
113,1746945.64683423,0.504008672,2357,2372,0.3970974895,0.7569289861,198.5487447366,378.4644930514
114,1746946.16688112,0.456029179,2373,2387,0.3360880412,0.7351861866,168.0440205812,367.5930933055
115,1746946.63889509,0.7879950579,2387,2411,0.299081343,0.7662371177,149.5406715241,383.1185588473
116,1746947.49492272,0.251922627,2413,2420,0.6470978229,0.6905887547,323.5489114566,345.2943773595
117,1746947.76291464,0.3520112331,2421,2431,0.6804963208,0.6882932529,340.2481604154,344.1466264372
118,1746948.13483285,0.3000107959,2432,2441,0.6333336992,0.7529685049,316.6668495916,376.484252456
119,1746948.48691056,0.3359757841,2443,2453,0.590233936,0.7521294427,295.11696798,376.0647213256
120,1746948.83884667,0.2840492669,2453,2462,0.5676112519,0.7142924584,283.8056259467,357.146229215
121,1746949.14285221,0.2680878639,2462,2470,0.6102755663,0.7240079488,305.1377831611,362.0039744055
122,1746949.42688875,0.3680060289,2471,2482,0.5596286128,0.7445330079,279.8143063914,372.2665039486
123,1746950.01489718,0.4720027,2489,2503,0.4779216471,0.7212138462,238.9608235543,360.6069230804
124,1746950.78688739,0.520040693,2512,2527,0.3939416959,0.7332939876,196.9708479386,366.6469938182
125,1746951.32683776,0.5040131679,2528,2543,0.3348928017,0.7343966821,167.4464008681,367.1983410268
126,1746952.14691145,1.0600156558,2553,2585,0.6830427746,0.6726248034,341.5213872775,336.3124016905
127,1746953.22284662,0.4200699329,2585,2598,0.6515639082,0.7074190637,325.7819541172,353.7095318586
128,1746953.65886402,0.3560475481,2598,2609,0.6162752753,0.677632565,308.1376376596,338.8162825059
129,1746954.71884572,0.6880640648,2630,2651,0.545776541,0.7058133023,272.888270485,352.9066511674
130,1746955.42285628,1.1959954451,2651,2687,0.4848881533,0.6905656884,242.4440766437,345.2828441929
131,1746956.63490776,0.971989305,2688,2717,0.4463703662,0.6955477504,223.1851831116,347.7738752037
132,1746957.65895496,0.5719668809,2719,2736,0.366529714,0.6936103674,183.2648569963,346.8051837045
133,1746958.31484431,0.2840598151,2738,2747,0.300779078,0.6870076416,150.3895390089,343.5038208089
134,1746958.6828928,0.267990785,2749,2757,0.6632259901,0.650780785,331.6129950462,325.3903925185
135,1746958.97090237,0.703952871,2758,2779,0.6312573448,0.6517784485,315.6286723849,325.8892242729
136,1746960.06289303,0.2840289341,2791,2799,0.5149099,0.6585441991,257.4549499889,329.2720995356
137,1746960.36288702,0.2520402342,2800,2807,0.5685436062,0.6622996026,284.271803083,331.1498012799
138,1746960.63088468,0.75596972,2808,2831,0.4990763547,0.6641262221,249.5381773417,332.0631110313
139,1746961.40684919,0.9559857261,2831,2860,0.436785047,0.6513274852,218.392523502,325.6637426013
140,1746962.37889604,1.2600381211,2861,2898,0.3842607916,0.6595603887,192.1303957777,329.7801943453
141,1746963.65494177,0.9919551241,2899,2929,0.3231637526,0.6409445334,161.5818762911,320.4722666978
142,1746964.91495038,0.45596263,2937,2951,0.6572415859,0.5949058672,328.6207929692,297.4529335971
143,1746965.38690624,0.3679383621,2951,2962,0.6725382162,0.6224332138,336.2691080862,311.2166068868
144,1746965.77491837,1.091990663,2963,2996,0.6224909302,0.623237856,311.2454650914,311.6189279954
145,1746966.88284781,0.7720057799,2996,3019,0.5882100644,0.6090462694,294.1050322057,304.5231346972
146,1746967.67088966,0.9079425288,3020,3047,0.5033700397,0.6264421131,251.685019861,313.2210565613
147,1746969.08286594,0.388033997,3062,3074,0.3436696141,0.5959572266,171.8348070507,297.978613287
148,1746969.6709205,0.992042426,3080,3110,0.2736043557,0.6106270925,136.8021778377,305.3135462375
149,1746970.84688859,0.420014452,3115,3128,0.6607125816,0.6107109071,330.3562908206,305.3554535641
150,1746972.03883987,0.2881265779,3151,3160,0.6071508854,0.6131800478,303.575442687,306.5900238913
151,1746972.34286715,0.3680259201,3160,3171,0.6469195447,0.6225993269,323.4597723662,311.2996634437
152,1746972.72690827,0.25197704,3172,3179,0.660557803,0.6655686492,330.2789014961,332.7843246092
153,1746973.04692054,0.3040091549,3181,3191,0.6006880714,0.6650361528,300.3440356948,332.5180764111
154,1746973.36684653,0.3680076359,3191,3202,0.599865896,0.7321897751,299.932947982,366.0948875681
155,1746973.98692412,0.5560331021,3210,3226,0.4533627619,0.7289725549,226.6813809391,364.4862774343
156,1746974.55888142,0.539972468,3227,3243,0.4107471031,0.7608726509,205.3735515634,380.4363254371
157,1746975.11490846,0.3359952951,3244,3254,0.373101398,0.7778694484,186.5506990032,388.9347241885
158,1746975.46684127,1.0920070591,3254,3287,0.3209507299,0.7383026575,160.4753649333,369.1513287601
159,1746976.91095047,0.7239692581,3298,3319,0.661305582,0.7360929013,330.6527910084,368.0464506741
160,1746977.65091146,0.351983432,3320,3331,0.5695838015,0.7215325584,284.7919007649,360.7662792005
161,1746978.05485855,0.299988287,3332,3341,0.4812603163,0.7359475217,240.6301581499,367.9737608352
162,1746978.37491775,0.315943629,3342,3351,0.5472481242,0.7306490124,273.6240620897,365.3245062153
163,1746978.75884957,0.5720703111,3353,3371,0.4737972892,0.7058062297,236.8986445929,352.9031148668
164,1746979.98686588,0.4200264839,3390,3403,0.6336628809,0.7647333679,316.8314404424,382.3666839402
165,1746980.47489602,1.2399587361,3405,3442,0.4682887079,0.7287113583,234.1443539453,364.3556791446
166,1746981.73489507,0.704046753,3443,3464,0.4316216877,0.7377211745,215.8108438344,368.8605872729
167,1746982.45491957,0.419932391,3464,3477,0.3868646794,0.7366459628,193.4323396995,368.3229814052
168,1746982.89096043,0.6558946169,3478,3497,0.3379619627,0.7550973294,168.9809813707,377.5486646763
169,1746983.56290454,0.9240281892,3498,3526,0.2694412703,0.7587302663,134.7206351676,379.3651331545
170,1746984.5549227,0.3719885822,3528,3539,0.66310302,0.6991528342,331.5515099827,349.5764171031
171,1746984.99088948,0.5559781119,3541,3558,0.2560152293,0.7368376202,128.0076146693,368.4188101163
172,1746985.61491663,0.3839293511,3560,3571,0.6674599328,0.7029735587,333.7299664102,351.4867793497
173,1746986.01888698,0.4199639841,3572,3584,0.6695620297,0.713095635,334.7810148734,356.5478175215
174,1746986.45490899,0.383940181,3585,3596,0.611344003,0.703728435,305.6720015087,351.8642175126
175,1746986.85887997,0.33596549,3597,3607,0.5658665549,0.7214581354,282.9332774659,360.7290676916
176,1746987.21091276,0.7559516751,3608,3630,0.5118462161,0.7679841087,255.9231080626,383.9920543374
177,1746987.98289026,0.38801028,3631,3642,0.4578274098,0.7957371933,228.9137049043,397.868596632
178,1746988.43484946,0.3720463491,3644,3656,0.3906562438,0.8069452446,195.3281219064,403.4726222883
179,1746988.822837,0.436018897,3656,3669,0.4182296028,0.7856945291,209.114801414,392.8472645587
180,1746989.31088914,0.672025911,3671,3691,0.3274175713,0.7989455561,163.7087856338,399.4727780571
181,1746990.23487243,1.2239935498,3699,3735,0.6770220067,0.7781283748,338.5110033627,389.0641874109
182,1746991.4788951,1.0719660411,3736,3768,0.6356842911,0.7544013351,317.8421455349,377.2006675676
183,1746992.70290507,0.267975281,3773,3781,0.5472291394,0.760284121,273.6145697214,380.1420604988
184,1746993.24289387,0.5519924159,3789,3806,0.4749977833,0.7480171782,237.498891629,374.0085890877
185,1746993.81085147,0.3880404169,3806,3817,0.4329267296,0.7709371058,216.4633647771,385.4685528861
186,1746994.214889,0.288010984,3817,3826,0.4205677328,0.7747760724,210.2838663802,387.3880361802
187,1746994.51892295,0.5039893661,3826,3842,0.3914307541,0.7721725108,195.7153770687,386.086255401
188,1746995.12291238,0.4199409331,3845,3857,0.3407674563,0.7690884563,170.3837281553,384.5442281279
189,1746996.09891099,0.4000609668,3874,3886,0.6232764304,0.7246203325,311.6382152226,362.3101662398
190,1746996.97086001,1.108072124,3900,3934,0.5557791236,0.7222612085,277.8895618157,361.130604259
191,1746998.0949485,0.991934543,3934,3964,0.5096550106,0.7427828353,254.8275053177,371.3914176267
192,1746999.10289131,0.691947951,3964,3985,0.4468213512,0.6964856229,223.410675595,348.242811444
193,1747000.88688043,0.503963483,4018,4033,0.3397548581,0.7026146642,169.8774290682,351.3073321107
194,1747001.91091117,0.3359971121,4049,4059,0.6159967213,0.683854412,307.9983606577,341.9272059834
195,1747002.26286623,0.6559712091,4059,4079,0.645645445,0.6852695709,322.8227225167,342.634785447
196,1747003.03494656,0.9759435372,4083,4112,0.6222916322,0.7988563018,311.1458160916,399.4281509196
197,1747004.02692359,0.5879207749,4112,4130,0.573362972,0.7942302058,286.6814860157,397.1151028843
198,1747004.6309833,0.3878641368,4131,4142,0.5263799332,0.8065925963,263.1899665755,403.296298159
199,1747005.03490494,0.4200367411,4143,4155,0.4569364464,0.8066290699,228.4682232108,403.3145349673
200,1747005.47090382,0.45602164,4156,4170,0.4065396507,0.8015580861,203.2698253554,400.7790430525
201,1747005.94284925,1.476033855,4170,4214,0.3614231022,0.8108423171,180.7115510864,405.4211585644
202,1747007.43885668,0.2999828591,4215,4224,0.3260054539,0.8133893436,163.0027269663,406.694671787
